Hugo_Symbol,tumor_mean,normal_mean,log2_fold_change,abs_log2_fold_change
MAOB,9.848777078998786,11.303004633638258,-1.4542275546394716,1.4542275546394716
RBP4,4.005409107476873,5.45924165039246,-1.4538325429155874,1.4538325429155874
FXYD1,6.585153217745678,8.038829277415093,-1.453676059669415,1.453676059669415
TGFBR3,9.193784269734703,10.647344223617825,-1.453559953883122,1.453559953883122
RTN4RL2,5.262135829520936,3.8087268013869298,1.4534090281340064,1.4534090281340064
RGS11,8.08097893710967,6.628202128571819,1.452776808537851,1.452776808537851
PLBD1,6.810486570605524,8.262271515665589,-1.4517849450600648,1.4517849450600648
HOXB2,5.999386868697067,7.451134197287074,-1.4517473285900078,1.4517473285900078
RHPN1,8.869489118583974,7.418686478475556,1.4508026401084182,1.4508026401084182
C9orf140,9.550213080176995,8.099916581226394,1.4502964989506015,1.4502964989506015
GABRP,7.0684627604189885,8.517344298004563,-1.4488815375855744,1.4488815375855744
APOBEC3D,5.0668104890455306,6.511469567545528,-1.4446590784999973,1.4446590784999973
KCNH8,5.566346841481431,4.123255693653113,1.4430911478283184,1.4430911478283184
NEXN,9.130408048772358,10.573476252580845,-1.4430682038084868,1.4430682038084868
CCNJL,4.611932183651473,6.054847753168516,-1.4429155695170426,1.4429155695170426
ITGA8,7.271128809898116,8.712868164055424,-1.441739354157308,1.441739354157308
KLK4,14.060964692371769,12.619748267043281,1.4412164253284878,1.4412164253284878
FGF7,7.106022308166519,8.546747011777654,-1.440724703611135,1.440724703611135
GPR109A,5.485378232587452,6.9243773382074485,-1.4389991056199962,1.4389991056199962
GPLD1,4.358890466303663,5.796983425998227,-1.438092959694564,1.438092959694564
SCRG1,5.783972809248339,7.221548588383167,-1.4375757791348285,1.4375757791348285
LPCAT2,8.013506623646876,9.450711069633131,-1.4372044459862554,1.4372044459862554
CDO1,6.856377457865259,8.292718600788097,-1.4363411429228385,1.4363411429228385
RND3,8.820660318051665,10.256956125340833,-1.4362958072891683,1.4362958072891683
BUB1,5.654376725531018,4.218729340973566,1.435647384557452,1.435647384557452
IER3,8.663509184608303,10.099111855663475,-1.4356026710551717,1.4356026710551717
KIFC1,6.647975873013156,5.212414383815314,1.435561489197842,1.435561489197842
DUSP2,7.485277970920165,8.920653689026496,-1.4353757181063314,1.4353757181063314
S1PR5,4.517338862980849,5.951540338637683,-1.4342014756568338,1.4342014756568338
VWA5A,8.072275819291622,9.50631515123908,-1.4340393319474583,1.4340393319474583
ANKRD43,5.563411773532703,6.996213531754991,-1.432801758222288,1.432801758222288
ETNK2,7.536571455671768,8.969043516645787,-1.4324720609740185,1.4324720609740185
HES4,7.463802254517794,6.032026642653697,1.4317756118640972,1.4317756118640972
NHS,6.489771122949221,7.9208481180563775,-1.4310769951071567,1.4310769951071567
ITGA9,7.047088723861806,8.477793872888606,-1.4307051490268003,1.4307051490268003
GSTM4,8.182262359601863,9.612830298630572,-1.430567939028709,1.430567939028709
AKR1C2,4.620119642567495,6.048521803382329,-1.4284021608148336,1.4284021608148336
WFDC1,8.83652579751794,10.264837097734588,-1.4283113002166488,1.4283113002166488
CLIP3,8.778533361236097,10.204980742066036,-1.4264473808299396,1.4264473808299396
PPARGC1B,4.057590076968777,5.483793450585107,-1.42620337361633,1.42620337361633
FASN,14.55777405346574,13.132256778491815,1.4255172749739256,1.4255172749739256
NT5E,7.59190710379937,9.01693627356286,-1.4250291697634907,1.4250291697634907
DDO,4.514741641549644,5.939706985263309,-1.424965343713665,1.424965343713665
TRO,6.183494697047652,7.608228472195956,-1.4247337751483036,1.4247337751483036
NEURL3,4.724376346754338,6.146684195354147,-1.422307848599809,1.422307848599809
S100A6,11.17510462763372,12.595710557550152,-1.420605929916432,1.420605929916432
VAV3,6.5910870354376465,8.011334284006438,-1.4202472485687911,1.4202472485687911
CELSR3,6.3749905915582,4.954951266455854,1.420039325102346,1.420039325102346
PRPH2,3.602375572598083,5.021661657780048,-1.419286085181965,1.419286085181965
PAGE4,6.827738883270889,8.246168256628653,-1.418429373357764,1.418429373357764
SSTR1,7.618765038503029,6.2011228605354685,1.4176421779675605,1.4176421779675605
C3orf70,7.571925785939467,8.98905618817251,-1.4171304022330435,1.4171304022330435
STK33,5.339861831898982,6.756375048659944,-1.4165132167609622,1.4165132167609622
SDPR,9.104852523781734,10.520043619152885,-1.415191095371151,1.415191095371151
ODZ2,6.038326930347913,7.453279467238899,-1.4149525368909863,1.4149525368909863
SCN7A,6.38471660735413,7.798097432367795,-1.4133808250136655,1.4133808250136655
GABRB3,9.330289938323736,7.917425520860533,1.4128644174632026,1.4128644174632026
YJEFN3,6.48062758766425,5.068348989715281,1.4122785979489691,1.4122785979489691
HBB,6.616738253677374,8.028659621189963,-1.4119213675125888,1.4119213675125888
TRIB1,12.019360673387288,10.607727258907612,1.4116334144796756,1.4116334144796756
PALLD,11.842474653717137,13.253234177985881,-1.4107595242687445,1.4107595242687445
SSTR2,4.113623739403972,5.52417596819618,-1.4105522287922074,1.4105522287922074
DNAJB5,8.558872641142449,9.968779198383775,-1.4099065572413263,1.4099065572413263
C1QTNF1,8.940066638788348,10.349170426826639,-1.4091037880382906,1.4091037880382906
KLK12,5.699908782988703,4.291669365996132,1.4082394169925712,1.4082394169925712
C19orf33,5.686938861059935,7.095090394031576,-1.4081515329716412,1.4081515329716412
TMEM100,5.860374678792739,7.267148596496494,-1.406773917703755,1.406773917703755
NEAT1,14.016537174663299,12.610595571869819,1.4059416027934795,1.4059416027934795
SPEG,8.542635603939646,9.947403920202445,-1.4047683162627997,1.4047683162627997
DDIT4L,4.866278448148723,6.270491425458366,-1.4042129773096432,1.4042129773096432
C4orf49,3.6307925341147045,5.034613196168762,-1.4038206620540579,1.4038206620540579
S100A16,8.54093438868302,9.943723551726368,-1.402789163043348,1.402789163043348
KCNMA1,10.0197123208223,11.422252906400498,-1.4025405855781976,1.4025405855781976
EDNRB,8.06384590699376,9.465760026179186,-1.4019141191854256,1.4019141191854256
DOCK3,5.425218490386684,6.826994375224534,-1.4017758848378499,1.4017758848378499
FGFRL1,10.589395444277855,9.187838202403066,1.401557241874789,1.401557241874789
CPB1,5.52214777827024,4.121204750029161,1.4009430282410786,1.4009430282410786
MACC1,6.109515741101906,7.509670728605183,-1.400154987503277,1.400154987503277
CCDC69,8.991859125569915,10.391810431687267,-1.3999513061173516,1.3999513061173516
NMUR1,4.440707764509458,5.839449036979918,-1.3987412724704598,1.3987412724704598
NTF3,4.1224631151658855,5.520866337999093,-1.398403222833208,1.398403222833208
TRIM6,5.43585448102334,6.834204664194538,-1.398350183171198,1.398350183171198
TTK,5.855786238307204,4.458805663693527,1.3969805746136776,1.3969805746136776
HSPB7,8.044201697208852,9.441107070787046,-1.3969053735781944,1.3969053735781944
CAMK1G,4.290901099532599,5.687121655702677,-1.3962205561700785,1.3962205561700785
NKX3-1,14.596055497553069,13.200628631870462,1.395426865682607,1.395426865682607
ITGA2,8.445779162047893,9.839140566180127,-1.393361404132234,1.393361404132234
SLC8A2,4.159315039001256,5.551782246863734,-1.3924672078624782,1.3924672078624782
LRFN5,5.012902048132591,6.405304047711187,-1.3924019995785963,1.3924019995785963
ADRA2B,3.6275264835196865,5.018713969138252,-1.3911874856185658,1.3911874856185658
CYP4F12,4.896001367825958,6.286532462849431,-1.3905310950234728,1.3905310950234728
SLCO3A1,7.177976370631304,8.568386782377871,-1.3904104117465677,1.3904104117465677
SRL,5.242889327022438,6.633146268176159,-1.3902569411537202,1.3902569411537202
CCNA2,6.25086445390233,4.862464362128586,1.388400091773744,1.388400091773744
RASL11B,5.53942630283065,6.9250540314617774,-1.3856277286311274,1.3856277286311274
C4A,12.590648290266525,11.205194515951032,1.3854537743154935,1.3854537743154935
PLIN4,8.501339214646489,9.886683659448504,-1.3853444448020156,1.3853444448020156
PRSS12,4.457751963453134,5.842839404155579,-1.3850874407024447,1.3850874407024447
TACR2,5.21981254914687,6.60476119656527,-1.3849486474183994,1.3849486474183994
DBNDD1,9.37408755949544,7.989294534956726,1.3847930245387134,1.3847930245387134
SPATA6,5.2433545145171285,6.628084084296204,-1.3847295697790756,1.3847295697790756
MRVI1,9.76367541155051,11.147015076162084,-1.383339664611574,1.383339664611574
OSTalpha,5.731520569405068,4.348928153197187,1.3825924162078804,1.3825924162078804
SFRP4,9.963834143272722,8.58124537957803,1.3825887636946916,1.3825887636946916
CHI3L1,6.376876155978002,4.994594244578199,1.3822819113998035,1.3822819113998035
KCNIP3,6.29878299335165,7.6804617698972,-1.3816787765455505,1.3816787765455505
BMPER,5.034677254429839,6.416294289732063,-1.3816170353022237,1.3816170353022237
RGNEF,7.008798944273125,8.388581889734057,-1.3797829454609323,1.3797829454609323
LRMP,5.022311263317926,6.401635018355448,-1.3793237550375217,1.3793237550375217
SERPINB11,5.602418746319107,6.9812063230543595,-1.3787875767352524,1.3787875767352524
SGCA,7.081425424287549,8.459003077754193,-1.377577653466644,1.377577653466644
ID3,9.805986513971865,11.182460961341237,-1.3764744473693717,1.3764744473693717
NLGN3,6.923556800705009,8.298361719949712,-1.3748049192447036,1.3748049192447036
STEAP1,11.471149386211483,10.096555848838692,1.3745935373727907,1.3745935373727907
AATBC,4.142954133517063,5.517469914381925,-1.3745157808648623,1.3745157808648623
NCRNA00092,4.920609490446823,6.294684111666502,-1.3740746212196786,1.3740746212196786
COL21A1,5.500273700950069,6.873685830585909,-1.3734121296358408,1.3734121296358408
GPR39,4.259983469766753,5.632231314072058,-1.3722478443053054,1.3722478443053054
TLR3,6.638444431818905,8.00966785230793,-1.3712234204890246,1.3712234204890246
TRIP13,6.114756546688212,4.743900483603045,1.3708560630851672,1.3708560630851672
LPAR1,7.578192641699025,8.948951074090864,-1.3707584323918391,1.3707584323918391
KIAA0408,5.444582953373135,6.8138694722636455,-1.3692865188905108,1.3692865188905108
PLA2G4D,4.113798563448779,5.482703537247465,-1.3689049737986858,1.3689049737986858
ZFPM2,3.920801767868339,5.289588609178638,-1.3687868413102993,1.3687868413102993
C1orf175,4.736289995975932,6.104130424129581,-1.3678404281536487,1.3678404281536487
CASQ2,5.769220461667597,7.136001053279413,-1.3667805916118159,1.3667805916118159
DUSP15,4.075347548777892,5.441358230118277,-1.3660106813403843,1.3660106813403843
EFNB1,8.543188827574477,9.909079428062402,-1.3658906004879245,1.3658906004879245
TPM1,13.053149398894176,14.418578925618977,-1.3654295267248013,1.3654295267248013
NUDT10,7.764269069081718,9.126756350797464,-1.3624872817157465,1.3624872817157465
TGFB1I1,9.386566977091412,10.74821770376611,-1.3616507266746982,1.3616507266746982
KLKP1,6.847918656390712,5.486444619494932,1.36147403689578,1.36147403689578
KITLG,8.6860510281421,10.047149521877364,-1.3610984937352644,1.3610984937352644
EPHA5,5.594675826296264,6.955639506928472,-1.3609636806322083,1.3609636806322083
C7orf51,4.200443485401063,5.561179172614637,-1.360735687213574,1.360735687213574
PLN,8.027513934525823,9.387912928183814,-1.3603989936579914,1.3603989936579914
GIPC2,4.73063970247794,6.090645697017399,-1.360005994539459,1.360005994539459
RASL10B,5.135465527118921,6.495180960103891,-1.35971543298497,1.35971543298497
CDCA5,6.5684530527705585,5.208851201506319,1.3596018512642392,1.3596018512642392
HRH2,3.8526738404223444,5.21133723904779,-1.3586633986254455,1.3586633986254455
CD200,6.954555353084077,8.311072607412619,-1.3565172543285424,1.3565172543285424
LRRK2,6.403948036177097,7.7602801964919115,-1.3563321603148148,1.3563321603148148
LRRC2,4.0551828322554675,5.410906519559941,-1.3557236873044731,1.3557236873044731
RSPO2,5.453112899180014,6.807587476476262,-1.3544745772962479,1.3544745772962479
DNAJB4,7.554579349087367,8.90865513191294,-1.3540757828255732,1.3540757828255732
PLP2,9.2817749404714,10.635705355065634,-1.3539304145942328,1.3539304145942328
CDH2,5.5548002146947475,6.908325787149068,-1.3535255724543207,1.3535255724543207
HCG4,4.400284415021027,5.752835371167578,-1.3525509561465503,1.3525509561465503
C16orf59,5.741370403572393,4.388953522553984,1.3524168810184092,1.3524168810184092
KCNJ8,7.295348048608027,8.646836890523195,-1.3514888419151685,1.3514888419151685
CENPN,10.673369445215402,9.321896440792269,1.3514730044231325,1.3514730044231325
SEMA5A,7.70896073085435,9.059995364588547,-1.351034633734197,1.351034633734197
GJB1,10.625149335246295,9.274783621042324,1.3503657142039707,1.3503657142039707
ATG9B,5.268129036993839,3.9187779678339605,1.3493510691598787,1.3493510691598787
SOX5,3.850460005526044,5.199127580063404,-1.3486675745373602,1.3486675745373602
KIAA1161,6.29599295177806,7.644627402285442,-1.3486344505073822,1.3486344505073822
KIAA0101,6.119391188659206,4.771279197476205,1.3481119911830008,1.3481119911830008
ANO6,9.819661116723728,11.16771615160717,-1.3480550348834424,1.3480550348834424
JAZF1,8.394554974908285,9.741001815095672,-1.3464468401873866,1.3464468401873866
CCND2,9.558633765508192,10.902317918547018,-1.3436841530388257,1.3436841530388257
KIAA1614,5.0656531409203245,6.408062498591424,-1.3424093576710998,1.3424093576710998
CYorf15B,8.277126765158386,6.9348874035309525,1.342239361627433,1.342239361627433
FAM162B,4.254005572651101,5.596018890368828,-1.3420133177177274,1.3420133177177274
EDNRA,9.087278064838927,10.42848135252919,-1.3412032876902629,1.3412032876902629
SMIM10,6.418977215023308,7.759553093746368,-1.34057587872306,1.34057587872306
HUNK,5.584965778149779,6.9250793904320895,-1.3401136122823107,1.3401136122823107
BEND5,5.424809466250847,6.764829896007153,-1.340020429756306,1.340020429756306
HAPLN2,3.7939089591222497,5.133386351670585,-1.3394773925483352,1.3394773925483352
MEIS1,8.039334504518477,9.37853884142232,-1.3392043369038422,1.3392043369038422
DBNDD2,8.38900410049974,9.727993655371472,-1.3389895548717323,1.3389895548717323
CFL2,9.828182894841836,11.166750407227786,-1.33856751238595,1.33856751238595
JUB,7.917994075787479,9.256174423097473,-1.3381803473099945,1.3381803473099945
CACNA2D1,6.2284778274324735,7.565999780748172,-1.3375219533156981,1.3375219533156981
MRAP2,6.431227687268295,7.768324223576308,-1.337096536308013,1.337096536308013
MBNL3,4.955730157237327,6.292755560817399,-1.3370254035800722,1.3370254035800722
ANXA2P2,10.274048712936645,11.610379144674324,-1.3363304317376787,1.3363304317376787
C15orf41,6.536756803158792,7.871931902607629,-1.3351750994488363,1.3351750994488363
SLC15A1,4.300914881640686,5.634989143731894,-1.3340742620912076,1.3340742620912076
NUDT8,8.83405685196119,7.500900425592464,1.3331564263687259,1.3331564263687259
SOX10,4.0510202577088394,5.383563046967134,-1.3325427892582944,1.3325427892582944
FAM92A1,5.4945061689664865,6.8267597506585425,-1.332253581692056,1.332253581692056
ODZ3,6.978639620737037,8.31068426952457,-1.3320446487875328,1.3320446487875328
LIMS2,9.730906326728801,11.062558212357722,-1.3316518856289203,1.3316518856289203
NR4A3,7.384595054856015,8.715919204032406,-1.3313241491763916,1.3313241491763916
ITIH5,9.262252104723416,10.592594072002028,-1.3303419672786116,1.3303419672786116
PRSS21,3.9466761551635505,5.2768854821293285,-1.330209326965778,1.330209326965778
PDPN,7.640956847081467,8.970973622924136,-1.3300167758426689,1.3300167758426689
NDRG2,10.77092367800823,12.099709199819758,-1.3287855218115272,1.3287855218115272
LSAMP,7.570196636305384,8.897402260741162,-1.327205624435778,1.327205624435778
LINC01341,5.51411062711777,4.187236399407599,1.3268742277101708,1.3268742277101708
WNT2B,5.829603210343473,7.156064806997961,-1.3264615966544877,1.3264615966544877
NTRK3,5.066568391143821,6.3926412190371575,-1.326072827893337,1.326072827893337
PRRG4,6.8793226903754725,8.205390753956182,-1.3260680635807098,1.3260680635807098
INMT,8.745710826197493,10.07051743792315,-1.3248066117256574,1.3248066117256574
HOXA7,6.08527048400562,7.40984071134044,-1.3245702273348199,1.3245702273348199
MXRA7,10.986002857706374,12.310201843630677,-1.324198985924303,1.324198985924303
FZD8,8.181765642686422,6.858192115141297,1.3235735275451246,1.3235735275451246
HR,6.8701942137209056,8.193745177631548,-1.3235509639106429,1.3235509639106429
SLC4A11,5.960861349522778,7.283919188169478,-1.3230578386467,1.3230578386467
TCF7L1,7.8773838974004695,9.199283825393874,-1.321899927993404,1.321899927993404
SIX1,9.640991617002374,8.319681168146314,1.3213104488560603,1.3213104488560603
NCRNA00087,5.819019447040828,7.140091589370332,-1.3210721423295038,1.3210721423295038
HSPB2,5.7863706998981845,7.107234769760808,-1.3208640698626235,1.3208640698626235
PLEKHA2,8.66234896488251,9.983007441136596,-1.3206584762540867,1.3206584762540867
FEZ1,7.149759767616984,8.469961439457041,-1.3202016718400573,1.3202016718400573
PTGER3,5.804982197550236,7.124321192022707,-1.3193389944724716,1.3193389944724716
NLGN1,4.8562397828188155,6.175503182729612,-1.3192633999107963,1.3192633999107963
CD40,7.610394446104218,8.928492049378864,-1.318097603274646,1.318097603274646
SPAG5,7.001431448813841,5.683448525292997,1.3179829235208445,1.3179829235208445
BIK,8.992376685086263,7.674631831949554,1.317744853136709,1.317744853136709
ADM2,9.456686544853296,8.139451285375143,1.317235259478153,1.317235259478153
CLSTN2,5.364886941888488,6.682007592005941,-1.3171206501174524,1.3171206501174524
C6orf174,5.1941027366564265,6.510245648739863,-1.3161429120834365,1.3161429120834365
TINAGL1,9.129479936109838,10.44555780149733,-1.3160778653874914,1.3160778653874914
SGK1,10.088344685770148,11.404367477742891,-1.3160227919727436,1.3160227919727436
CRISP3,8.25723015262623,6.942100693861665,1.3151294587645648,1.3151294587645648
CPXM1,6.793436625562355,8.108301784264984,-1.3148651587026299,1.3148651587026299
SCNN1B,5.800737524069852,7.115514304211891,-1.3147767801420391,1.3147767801420391
CYP2J2,8.008247411207012,6.694805133413572,1.31344227779344,1.31344227779344
SVIL,11.269718867392777,12.582434605749027,-1.3127157383562498,1.3127157383562498
MYOZ1,4.164392693669161,5.476868778710391,-1.3124760850412303,1.3124760850412303
SOX7,6.960240020131838,8.272343112733017,-1.3121030926011787,1.3121030926011787
PNMAL1,7.1936026348577915,8.505607594178038,-1.3120049593202463,1.3120049593202463
CLIC3,4.217340551691948,5.528497390370425,-1.3111568386784764,1.3111568386784764
PABPC1L2B,7.870417445207755,6.560983511718975,1.30943393348878,1.30943393348878
PPP1R12B,11.907912490563142,13.217015061090514,-1.3091025705273722,1.3091025705273722
SP6,6.232373668102249,7.541453963041671,-1.309080294939422,1.309080294939422
C4orf31,7.076265468237056,8.385093847391722,-1.3088283791546669,1.3088283791546669
ELOVL2,8.98850909578266,7.680021498175298,1.3084875976073622,1.3084875976073622
FMN2,4.512004292811693,5.820480206636341,-1.3084759138246476,1.3084759138246476
CAMK2N2,5.16418383580831,3.8570058329560557,1.3071780028522544,1.3071780028522544
MIR100HG,7.812411516229533,9.117913097043862,-1.3055015808143295,1.3055015808143295
PSCA,9.221534629649744,10.5261166676362,-1.3045820379864566,1.3045820379864566
CYP24A1,3.70884581242676,5.012061665364903,-1.303215852938143,1.303215852938143
PTGIS,9.03117432436533,10.334061422897783,-1.3028870985324534,1.3028870985324534
NACAD,6.246624814277427,7.549077382003944,-1.3024525677265162,1.3024525677265162
REC8,6.3900311700859165,7.691741199011279,-1.3017100289253625,1.3017100289253625
SERP2,5.132809074820002,6.434065043273611,-1.3012559684536091,1.3012559684536091
SCNN1G,6.968907040400321,8.270043245428253,-1.301136205027932,1.301136205027932
HS3ST3A1,5.033723136812671,6.333824372892942,-1.3001012360802715,1.3001012360802715
LY75,6.326679730933324,7.626775596921916,-1.3000958659885917,1.3000958659885917
APBA2,7.835421533087997,6.535481297987105,1.299940235100892,1.299940235100892
PRKG2,5.998527542027873,7.297948469800193,-1.2994209277723199,1.2994209277723199
KIF26B,5.110076166582403,6.409377964352681,-1.299301797770278,1.299301797770278
ZDHHC11,6.257788033015667,4.958794003005362,1.298994030010305,1.298994030010305
TCAP,3.7354553253463276,5.032963894865812,-1.2975085695194846,1.2975085695194846
LRAT,4.621090315381091,5.917783182752364,-1.2966928673712736,1.2966928673712736
TCEAL7,5.472715233195386,6.769220186099888,-1.2965049529045025,1.2965049529045025
RSPO3,6.092186311402959,7.387994623830277,-1.2958083124273179,1.2958083124273179
ZDHHC15,5.284146343985226,6.578772465134697,-1.294626121149471,1.294626121149471
CPLX1,6.839420813936179,5.545009608638806,1.294411205297373,1.294411205297373
FAM19A2,4.733563149194474,6.026635075158737,-1.293071925964263,1.293071925964263
ITPR1,10.11175679425193,11.404729062141488,-1.2929722678895583,1.2929722678895583
HS3ST4,6.383853082963235,5.091057013653303,1.292796069309932,1.292796069309932
C13orf38,3.7821343867549886,5.074774111018579,-1.2926397242635903,1.2926397242635903
VCL,11.57867690510438,12.870289779149136,-1.2916128740447554,1.2916128740447554
FGF2,7.476786751240252,8.768155520575696,-1.2913687693354445,1.2913687693354445
DKK3,10.293007067670828,11.583438580146627,-1.2904315124757986,1.2904315124757986
EVC2,5.9953737068249815,7.28549966228553,-1.2901259554605486,1.2901259554605486
EFHC2,4.716349937193913,6.00442235809784,-1.2880724209039274,1.2880724209039274
ANKRD65,7.493974208816224,8.78162422237532,-1.2876500135590971,1.2876500135590971
TLCD1,8.39093844789942,7.103579747565259,1.2873587003341598,1.2873587003341598
CDCA8,6.247355633018693,4.960753280431131,1.286602352587562,1.286602352587562
LOC440905,7.481665590780204,6.195222937588711,1.286442653191493,1.286442653191493
TRPC4,5.98956546735257,7.273715599632707,-1.2841501322801374,1.2841501322801374
ZNF655,8.802693723089181,10.08564255324422,-1.2829488301550391,1.2829488301550391
PAPPA,4.999888430357169,6.282616439514721,-1.2827280091575517,1.2827280091575517
TMEM184A,10.325076964106973,9.043253602599641,1.2818233615073318,1.2818233615073318
FERMT2,9.914300920272192,11.19592130796128,-1.2816203876890881,1.2816203876890881
ITGB4,10.059827046245049,11.340836523748028,-1.2810094775029786,1.2810094775029786
KCNQ4,4.089865150033013,5.370517325063637,-1.2806521750306237,1.2806521750306237
HOXB3,6.278702297185099,7.559313102377664,-1.2806108051925653,1.2806108051925653
B3GNT9,7.936577601395539,9.217062005103848,-1.280484403708309,1.280484403708309
HIST1H2AE,8.030806505241298,6.750641743711022,1.2801647615302754,1.2801647615302754
SLC38A5,5.273555470599032,6.553185391678796,-1.2796299210797644,1.2796299210797644
TUBA4A,9.0448704205546,10.322505454001732,-1.2776350334471314,1.2776350334471314
GALNT7,12.28113876022389,11.003668416201704,1.277470344022186,1.277470344022186
PCDH10,8.041697488977984,9.318667289592877,-1.2769698006148928,1.2769698006148928
RPRM,5.653995362611743,6.930740206264389,-1.2767448436526454,1.2767448436526454
GFRA3,4.2591273342100315,5.535638500727869,-1.276511166517837,1.276511166517837
COLEC12,10.610552967930468,9.337414430498423,1.273138537432045,1.273138537432045
MAML2,7.6700884336533415,8.94313614952621,-1.2730477158728677,1.2730477158728677
POU2AF1,4.849560317650152,6.121371927603672,-1.2718116099535202,1.2718116099535202
SLC13A3,9.437101560553831,8.165393934408039,1.2717076261457922,1.2717076261457922
TMEM45B,8.998311272197322,7.726759483270096,1.2715517889272254,1.2715517889272254
MSL3L2,8.24166515941382,6.970888789605345,1.270776369808475,1.270776369808475
IL6ST,9.22621476779439,10.496817663651445,-1.2706028958570545,1.2706028958570545
ZNF300P1,4.782763947641066,6.053328066818254,-1.2705641191771875,1.2705641191771875
HEPH,8.28587647729518,9.555629869712016,-1.2697533924168365,1.2697533924168365
C2orf43,7.130539681854648,8.400079817180286,-1.269540135325638,1.269540135325638
PNMA2,4.136733910101023,5.406080389227511,-1.2693464791264875,1.2693464791264875
MAP1B,10.571034453670292,11.84017606873952,-1.2691416150692287,1.2691416150692287
ANKRD35,6.4638668324744355,7.732066620311922,-1.2681997878374869,1.2681997878374869
TSPAN2,7.818572899208064,9.086339900494368,-1.2677670012863036,1.2677670012863036
FAM124A,5.488242997769729,6.755401916397457,-1.267158918627728,1.267158918627728
IL17RE,6.942361028413913,8.209188558267899,-1.2668275298539857,1.2668275298539857
SLC4A4,12.438665130575393,11.173253697397467,1.2654114331779258,1.2654114331779258
SLC45A3,15.072611015221485,13.807240579807956,1.2653704354135282,1.2653704354135282
DNAJC15,7.435472922056278,8.700176115015626,-1.264703192959348,1.264703192959348
FHOD3,8.709835967092944,9.972885009205887,-1.263049042112943,1.263049042112943
EFEMP2,9.269260769853686,10.531507287779261,-1.2622465179255755,1.2622465179255755
CDKN2A,5.524563449576418,4.26253525862213,1.2620281909542888,1.2620281909542888
SERPINB1,7.759706639717408,9.021361254615568,-1.26165461489816,1.26165461489816
VSIG2,8.078460358846755,9.339417470753101,-1.2609571119063467,1.2609571119063467
AVPI1,7.508929257710386,8.76966659400105,-1.2607373362906644,1.2607373362906644
KIRREL,6.315152014759669,7.5757038545637,-1.2605518398040303,1.2605518398040303
CAMK1D,5.149234465162964,6.409481670115686,-1.260247204952722,1.260247204952722
FABP3,7.523076320331865,8.782847918726729,-1.259771598394864,1.259771598394864
PARM1,11.460872491209972,12.720500642192693,-1.2596281509827207,1.2596281509827207
PTPLA,6.189936268788962,7.449017665533912,-1.25908139674495,1.25908139674495
CBX2,6.309772445209646,5.050985340085111,1.2587871051245347,1.2587871051245347
TMEM154,5.222767167288977,6.480804390563342,-1.258037223274365,1.258037223274365
SLC26A6,8.775626839201196,7.517828015771358,1.2577988234298383,1.2577988234298383
CECR2,6.119481392405991,4.86170253405613,1.2577788583498606,1.2577788583498606
RPL36A,5.948894768142335,4.6916662462394765,1.2572285219028583,1.2572285219028583
COX7A1,7.142340223770837,8.399449788673014,-1.2571095649021764,1.2571095649021764
SMTN,11.379808781896555,12.63624895647109,-1.256440174574534,1.256440174574534
OGN,8.749294796811213,10.005352357245195,-1.256057560433982,1.256057560433982
PDGFD,7.882265474419877,9.137982230923495,-1.2557167565036176,1.2557167565036176
NUP210,10.648886485443684,9.394309653277897,1.254576832165787,1.254576832165787
SNHG3-RCC1,8.28469919350492,7.03058292770346,1.2541162658014606,1.2541162658014606
SLC24A3,7.979627343059365,9.233572080189047,-1.2539447371296824,1.2539447371296824
REEP1,7.086557833552269,8.340230116995018,-1.2536722834427492,1.2536722834427492
CCDC89,3.790248201501877,5.0437187558195635,-1.2534705543176865,1.2534705543176865
GPX7,6.584086438648855,7.8375132563110785,-1.2534268176622234,1.2534268176622234
ST8SIA1,6.710221522340317,7.963541551837249,-1.2533200294969316,1.2533200294969316
RIMS3,6.566118345656566,7.81898182839456,-1.252863482737994,1.252863482737994
LGALS3,10.7688681298124,12.021647314605026,-1.252779184792626,1.252779184792626
LOC401093,7.33073809285173,8.582189454066322,-1.2514513612145919,1.2514513612145919
DOK4,8.169771100832074,9.421080240851701,-1.251309140019627,1.251309140019627
SCUBE1,4.20436343398685,5.4553685813633015,-1.2510051473764516,1.2510051473764516
HLF,8.293885333671478,9.54441460424607,-1.2505292705745923,1.2505292705745923
FAP,6.1244703025253555,4.874549143106874,1.2499211594184816,1.2499211594184816
PDE5A,10.102859430782631,11.352603499105369,-1.2497440683227374,1.2497440683227374
HCG11,7.561857313739081,8.81106857047971,-1.2492112567406295,1.2492112567406295
ESPL1,5.003148875540252,3.754270866889002,1.2488780086512503,1.2488780086512503
CITED1,6.277136033614611,7.525918684915668,-1.248782651301057,1.248782651301057
HSF4,8.30698659317744,7.058804549750606,1.2481820434268336,1.2481820434268336
LRP4,7.025500959704187,8.273458836456092,-1.2479578767519044,1.2479578767519044
CYTL1,4.730997757252349,5.978771895667047,-1.247774138414698,1.247774138414698
MAMSTR,4.051578975165349,5.2992979345922855,-1.247718959426937,1.247718959426937
CORO2B,5.037368910378781,6.284149190424823,-1.2467802800460417,1.2467802800460417
DYNC1I1,6.367915826311126,7.614344107500307,-1.2464282811891811,1.2464282811891811
P2RY11,7.018983925159876,5.7727295135756975,1.2462544115841787,1.2462544115841787
MET,8.296336305363285,9.542295950805366,-1.2459596454420812,1.2459596454420812
